epoch,r2,rmse,rpd,rpiq,train_r2,train_rmse,train_rpd,train_rpiq,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30,band_31,band_32
890,0.90183,3.1918599605560303,1.0948200225830078,0.9413899779319763,0.90233,0.9101499915122986,3.199810028076172,1.0902999639511108,97,267,393,519,632,782,827,984,1134,1280,1364,1538,1685,1784,1928,2022,2155,2261,2444,2630,2558,2716,2928,3054,3242,3400,3470,3536,3629,3706,3846,4017
900,0.90204,3.1953999996185303,1.0960299968719482,0.9403499960899353,0.90435,0.9006699919700623,3.2335100173950195,1.1017800569534302,97,267,392,519,632,782,826,984,1134,1280,1364,1538,1685,1784,1928,2022,2155,2261,2443,2629,2557,2716,2928,3054,3242,3400,3470,3536,3629,3706,3846,4017
910,0.90152,3.186840057373047,1.0930999517440796,0.942870020866394,0.90438,0.9005399942398071,3.233959913253784,1.101930022239685,96,267,392,519,632,782,826,984,1134,1281,1364,1538,1685,1784,1929,2022,2155,2261,2444,2629,2558,2716,2928,3054,3243,3400,3470,3536,3629,3706,3846,4017
920,0.90132,3.1836800575256348,1.0920100212097168,0.943809986114502,0.90384,0.9030699729919434,3.2249200344085693,1.0988500118255615,96,267,392,519,632,783,826,983,1134,1281,1364,1539,1685,1785,1929,2022,2156,2261,2443,2629,2558,2716,2928,3054,3243,3400,3470,3536,3629,3706,3846,4017
930,0.90227,3.199009895324707,1.0972700119018555,0.9392899870872498,0.90436,0.9006199836730957,3.233680009841919,1.1018400192260742,96,267,392,519,632,783,826,984,1134,1280,1363,1539,1685,1785,1929,2022,2155,2261,2443,2629,2558,2716,2928,3054,3244,3400,3470,3536,3629,3706,3845,4016
940,0.90282,3.208050012588501,1.1003700494766235,0.9366400241851807,0.90516,0.8968700170516968,3.2472000122070312,1.1064399480819702,96,266,392,519,632,782,826,983,1134,1280,1363,1539,1685,1785,1929,2022,2155,2261,2443,2630,2557,2716,2928,3054,3244,3400,3470,3536,3629,3706,3845,4016
950,0.90302,3.2114100456237793,1.1015199422836304,0.9356600046157837,0.90519,0.8967099785804749,3.2477800846099854,1.1066399812698364,95,266,392,519,632,782,825,983,1134,1280,1363,1539,1685,1785,1929,2022,2155,2261,2443,2630,2557,2716,2928,3055,3244,3400,3470,3537,3629,3706,3845,4016
960,0.90249,3.202630043029785,1.0985100269317627,0.9382200241088867,0.9055,0.8952400088310242,3.2530999183654785,1.1084500551223755,95,266,392,519,632,782,825,983,1134,1280,1362,1539,1685,1785,1929,2022,2155,2261,2443,2630,2557,2716,2928,3055,3244,3400,3470,3537,3629,3706,3845,4016
970,0.90106,3.179490089416504,1.0905799865722656,0.9450500011444092,0.90498,0.8977000117301941,3.2441999912261963,1.1054199934005737,95,266,392,519,632,782,825,982,1134,1280,1362,1539,1685,1785,1929,2022,2155,2261,2443,2629,2557,2716,2927,3054,3244,3400,3470,3537,3629,3706,3845,4016
980,0.90239,3.2009999752044678,1.0979499816894531,0.9387000203132629,0.90426,0.9011099934577942,3.231909990310669,1.1012300252914429,95,266,392,519,632,782,824,982,1134,1280,1362,1539,1685,1786,1929,2022,2155,2261,2443,2629,2558,2716,2927,3054,3244,3400,3470,3537,3629,3706,3845,4016
990,0.9035,3.219480037689209,1.1043000221252441,0.9333099722862244,0.90611,0.8923400044441223,3.2636799812316895,1.1120599508285522,94,266,391,519,632,781,824,982,1133,1280,1362,1539,1685,1786,1929,2022,2155,2261,2442,2629,2558,2716,2927,3055,3244,3400,3470,3537,3629,3706,3844,4015
